country,main_category,sub_category,hs_code,estimated_import_value_usd,tax_rate_estimate,source_note
Almanya,Elektronik,Güvenlik Kamerası,8525,665000000,6.3,Demo/proxy veri; resmi veriyle güncellenebilir.
Singapur,Ambalaj,Karton Kutu,4819,590520000,4.9,Demo/proxy veri; resmi veriyle güncellenebilir.
Avustralya,Ambalaj,Karton Kutu,4819,626780000,7.6,Demo/proxy veri; resmi veriyle güncellenebilir.
Belçika,Ambalaj,Karton Kutu,4819,663040000,6.2,Demo/proxy veri; resmi veriyle güncellenebilir.
Avusturya,Ambalaj,Karton Kutu,4819,699300000,6.4,Demo/proxy veri; resmi veriyle güncellenebilir.
Çekya,Ambalaj,Karton Kutu,4819,735560000,6.5,Demo/proxy veri; resmi veriyle güncellenebilir.
Romanya,Ambalaj,Karton Kutu,4819,771820000,5.7,Demo/proxy veri; resmi veriyle güncellenebilir.
Bulgaristan,Ambalaj,Karton Kutu,4819,808080000,5.4,Demo/proxy veri; resmi veriyle güncellenebilir.
Yunanistan,Ambalaj,Karton Kutu,4819,844340000,5.5,Demo/proxy veri; resmi veriyle güncellenebilir.
Macaristan,Ambalaj,Karton Kutu,4819,880600000,6.1,Demo/proxy veri; resmi veriyle güncellenebilir.
Portekiz,Ambalaj,Karton Kutu,4819,916860000,7.1,Demo/proxy veri; resmi veriyle güncellenebilir.
İsveç,Ambalaj,Karton Kutu,4819,953120000,6.6,Demo/proxy veri; resmi veriyle güncellenebilir.
Norveç,Ambalaj,Karton Kutu,4819,518000000,6.8,Demo/proxy veri; resmi veriyle güncellenebilir.
Danimarka,Ambalaj,Karton Kutu,4819,554260000,6.3,Demo/proxy veri; resmi veriyle güncellenebilir.
Finlandiya,Ambalaj,Karton Kutu,4819,590520000,6.7,Demo/proxy veri; resmi veriyle güncellenebilir.
İrlanda,Ambalaj,Karton Kutu,4819,626780000,7.3,Demo/proxy veri; resmi veriyle güncellenebilir.
Meksika,Ambalaj,Karton Kutu,4819,663040000,9.6,Demo/proxy veri; resmi veriyle güncellenebilir.
Brezilya,Ambalaj,Karton Kutu,4819,699300000,10.1,Demo/proxy veri; resmi veriyle güncellenebilir.
Şili,Ambalaj,Karton Kutu,4819,735560000,8.9,Demo/proxy veri; resmi veriyle güncellenebilir.
Arjantin,Ambalaj,Karton Kutu,4819,771820000,10.3,Demo/proxy veri; resmi veriyle güncellenebilir.
Güney Afrika,Ambalaj,Karton Kutu,4819,808080000,8.6,Demo/proxy veri; resmi veriyle güncellenebilir.
Mısır,Ambalaj,Karton Kutu,4819,844340000,6.5,Demo/proxy veri; resmi veriyle güncellenebilir.
Fas,Ambalaj,Karton Kutu,4819,880600000,7.1,Demo/proxy veri; resmi veriyle güncellenebilir.
Cezayir,Ambalaj,Karton Kutu,4819,916860000,8.1,Demo/proxy veri; resmi veriyle güncellenebilir.
Tunus,Ambalaj,Karton Kutu,4819,953120000,6.9,Demo/proxy veri; resmi veriyle güncellenebilir.
Nijerya,Ambalaj,Karton Kutu,4819,518000000,9.3,Demo/proxy veri; resmi veriyle güncellenebilir.
Katar,Ambalaj,Karton Kutu,4819,554260000,5.8,Demo/proxy veri; resmi veriyle güncellenebilir.
Kuveyt,Ambalaj,Karton Kutu,4819,590520000,6.1,Demo/proxy veri; resmi veriyle güncellenebilir.
Bahreyn,Ambalaj,Karton Kutu,4819,626780000,5.9,Demo/proxy veri; resmi veriyle güncellenebilir.
Umman,Ambalaj,Karton Kutu,4819,663040000,6.2,Demo/proxy veri; resmi veriyle güncellenebilir.
Hindistan,Ambalaj,Karton Kutu,4819,699300000,9.9,Demo/proxy veri; resmi veriyle güncellenebilir.
Endonezya,Ambalaj,Karton Kutu,4819,735560000,9.6,Demo/proxy veri; resmi veriyle güncellenebilir.
Malezya,Ambalaj,Karton Kutu,4819,771820000,7.6,Demo/proxy veri; resmi veriyle güncellenebilir.
Tayland,Ambalaj,Karton Kutu,4819,808080000,7.9,Demo/proxy veri; resmi veriyle güncellenebilir.
Vietnam,Ambalaj,Karton Kutu,4819,844340000,8.3,Demo/proxy veri; resmi veriyle güncellenebilir.
Rusya,Ambalaj,Karton Kutu,4819,880600000,9.6,Demo/proxy veri; resmi veriyle güncellenebilir.
Almanya,Ambalaj,Koli,4819,1062936000,6.6,Demo/proxy veri; resmi veriyle güncellenebilir.
ABD,Ambalaj,Koli,4819,1137341520,8.8,Demo/proxy veri; resmi veriyle güncellenebilir.
Fransa,Ambalaj,Koli,4819,637761600,7.2,Demo/proxy veri; resmi veriyle güncellenebilir.
İngiltere,Ambalaj,Koli,4819,676922400,7.3,Demo/proxy veri; resmi veriyle güncellenebilir.
Hollanda,Ambalaj,Koli,4819,716083200,6.3,Demo/proxy veri; resmi veriyle güncellenebilir.
İtalya,Ambalaj,Koli,4819,755244000,7.1,Demo/proxy veri; resmi veriyle güncellenebilir.
İspanya,Ambalaj,Koli,4819,794404800,7.4,Demo/proxy veri; resmi veriyle güncellenebilir.
Polonya,Ambalaj,Koli,4819,833565600,6.8,Demo/proxy veri; resmi veriyle güncellenebilir.
BAE,Ambalaj,Koli,4819,872726400,5.8,Demo/proxy veri; resmi veriyle güncellenebilir.
Suudi Arabistan,Ambalaj,Koli,4819,911887200,6.3,Demo/proxy veri; resmi veriyle güncellenebilir.
Kanada,Ambalaj,Koli,4819,951048000,8.2,Demo/proxy veri; resmi veriyle güncellenebilir.
İsviçre,Ambalaj,Koli,4819,990208800,6.7,Demo/proxy veri; resmi veriyle güncellenebilir.
Japonya,Ambalaj,Koli,4819,1029369600,8.6,Demo/proxy veri; resmi veriyle güncellenebilir.
Çin,Ambalaj,Koli,4819,1062936000,9.3,Demo/proxy veri; resmi veriyle güncellenebilir.
Güney Kore,Ambalaj,Koli,4819,598600800,8.2,Demo/proxy veri; resmi veriyle güncellenebilir.
Singapur,Ambalaj,Koli,4819,637761600,5.2,Demo/proxy veri; resmi veriyle güncellenebilir.
Avustralya,Ambalaj,Koli,4819,676922400,7.8,Demo/proxy veri; resmi veriyle güncellenebilir.
Belçika,Ambalaj,Koli,4819,716083200,6.4,Demo/proxy veri; resmi veriyle güncellenebilir.
Avusturya,Ambalaj,Koli,4819,755244000,6.7,Demo/proxy veri; resmi veriyle güncellenebilir.
Çekya,Ambalaj,Koli,4819,794404800,6.8,Demo/proxy veri; resmi veriyle güncellenebilir.
Romanya,Ambalaj,Koli,4819,833565600,5.9,Demo/proxy veri; resmi veriyle güncellenebilir.
Bulgaristan,Ambalaj,Koli,4819,872726400,5.7,Demo/proxy veri; resmi veriyle güncellenebilir.
Yunanistan,Ambalaj,Koli,4819,911887200,5.8,Demo/proxy veri; resmi veriyle güncellenebilir.
Macaristan,Ambalaj,Koli,4819,951048000,6.3,Demo/proxy veri; resmi veriyle güncellenebilir.
Portekiz,Ambalaj,Koli,4819,990208800,7.3,Demo/proxy veri; resmi veriyle güncellenebilir.
İsveç,Ambalaj,Koli,4819,1029369600,6.8,Demo/proxy veri; resmi veriyle güncellenebilir.
Norveç,Ambalaj,Koli,4819,559440000,7.1,Demo/proxy veri; resmi veriyle güncellenebilir.
Danimarka,Ambalaj,Koli,4819,598600800,6.6,Demo/proxy veri; resmi veriyle güncellenebilir.
Finlandiya,Ambalaj,Koli,4819,637761600,6.9,Demo/proxy veri; resmi veriyle güncellenebilir.
İrlanda,Ambalaj,Koli,4819,676922400,7.6,Demo/proxy veri; resmi veriyle güncellenebilir.
Meksika,Ambalaj,Koli,4819,716083200,9.8,Demo/proxy veri; resmi veriyle güncellenebilir.
Brezilya,Ambalaj,Koli,4819,755244000,10.3,Demo/proxy veri; resmi veriyle güncellenebilir.
Şili,Ambalaj,Koli,4819,794404800,9.2,Demo/proxy veri; resmi veriyle güncellenebilir.
Arjantin,Ambalaj,Koli,4819,833565600,10.5,Demo/proxy veri; resmi veriyle güncellenebilir.
Güney Afrika,Ambalaj,Koli,4819,872726400,8.8,Demo/proxy veri; resmi veriyle güncellenebilir.
Mısır,Ambalaj,Koli,4819,911887200,6.8,Demo/proxy veri; resmi veriyle güncellenebilir.
Fas,Ambalaj,Koli,4819,951048000,7.3,Demo/proxy veri; resmi veriyle güncellenebilir.
Cezayir,Ambalaj,Koli,4819,990208800,8.3,Demo/proxy veri; resmi veriyle güncellenebilir.
Tunus,Ambalaj,Koli,4819,1029369600,7.2,Demo/proxy veri; resmi veriyle güncellenebilir.
Nijerya,Ambalaj,Koli,4819,559440000,9.5,Demo/proxy veri; resmi veriyle güncellenebilir.
Katar,Ambalaj,Koli,4819,598600800,6.1,Demo/proxy veri; resmi veriyle güncellenebilir.
Kuveyt,Ambalaj,Koli,4819,637761600,6.3,Demo/proxy veri; resmi veriyle güncellenebilir.
Bahreyn,Ambalaj,Koli,4819,676922400,6.2,Demo/proxy veri; resmi veriyle güncellenebilir.
Umman,Ambalaj,Koli,4819,716083200,6.4,Demo/proxy veri; resmi veriyle güncellenebilir.
Hindistan,Ambalaj,Koli,4819,755244000,10.2,Demo/proxy veri; resmi veriyle güncellenebilir.
Endonezya,Ambalaj,Koli,4819,794404800,9.8,Demo/proxy veri; resmi veriyle güncellenebilir.
Malezya,Ambalaj,Koli,4819,833565600,7.8,Demo/proxy veri; resmi veriyle güncellenebilir.
Tayland,Ambalaj,Koli,4819,872726400,8.2,Demo/proxy veri; resmi veriyle güncellenebilir.
Vietnam,Ambalaj,Koli,4819,911887200,8.6,Demo/proxy veri; resmi veriyle güncellenebilir.
Rusya,Ambalaj,Koli,4819,951048000,9.8,Demo/proxy veri; resmi veriyle güncellenebilir.
Almanya,Ambalaj,Etiket,4819,1141672000,6.8,Demo/proxy veri; resmi veriyle güncellenebilir.
ABD,Ambalaj,Etiket,4819,1221589040,9.1,Demo/proxy veri; resmi veriyle güncellenebilir.
Fransa,Ambalaj,Etiket,4819,685003200,7.4,Demo/proxy veri; resmi veriyle güncellenebilir.
İngiltere,Ambalaj,Etiket,4819,727064800,7.6,Demo/proxy veri; resmi veriyle güncellenebilir.
Hollanda,Ambalaj,Etiket,4819,769126400,6.6,Demo/proxy veri; resmi veriyle güncellenebilir.
İtalya,Ambalaj,Etiket,4819,811188000,7.3,Demo/proxy veri; resmi veriyle güncellenebilir.
İspanya,Ambalaj,Etiket,4819,853249600,7.7,Demo/proxy veri; resmi veriyle güncellenebilir.
Polonya,Ambalaj,Etiket,4819,895311200,7.0,Demo/proxy veri; resmi veriyle güncellenebilir.
BAE,Ambalaj,Etiket,4819,937372800,6.1,Demo/proxy veri; resmi veriyle güncellenebilir.
Suudi Arabistan,Ambalaj,Etiket,4819,979434400,6.6,Demo/proxy veri; resmi veriyle güncellenebilir.
Kanada,Ambalaj,Etiket,4819,1021496000,8.4,Demo/proxy veri; resmi veriyle güncellenebilir.
İsviçre,Ambalaj,Etiket,4819,1063557600,6.9,Demo/proxy veri; resmi veriyle güncellenebilir.
Japonya,Ambalaj,Etiket,4819,1105619200,8.8,Demo/proxy veri; resmi veriyle güncellenebilir.
Çin,Ambalaj,Etiket,4819,1141672000,9.6,Demo/proxy veri; resmi veriyle güncellenebilir.
Güney Kore,Ambalaj,Etiket,4819,642941600,8.5,Demo/proxy veri; resmi veriyle güncellenebilir.
Singapur,Ambalaj,Etiket,4819,685003200,5.4,Demo/proxy veri; resmi veriyle güncellenebilir.
Avustralya,Ambalaj,Etiket,4819,727064800,8.1,Demo/proxy veri; resmi veriyle güncellenebilir.
Belçika,Ambalaj,Etiket,4819,769126400,6.7,Demo/proxy veri; resmi veriyle güncellenebilir.
Avusturya,Ambalaj,Etiket,4819,811188000,6.9,Demo/proxy veri; resmi veriyle güncellenebilir.
Çekya,Ambalaj,Etiket,4819,853249600,7.0,Demo/proxy veri; resmi veriyle güncellenebilir.
Romanya,Ambalaj,Etiket,4819,895311200,6.2,Demo/proxy veri; resmi veriyle güncellenebilir.
Bulgaristan,Ambalaj,Etiket,4819,937372800,5.9,Demo/proxy veri; resmi veriyle güncellenebilir.
Yunanistan,Ambalaj,Etiket,4819,979434400,6.0,Demo/proxy veri; resmi veriyle güncellenebilir.
Macaristan,Ambalaj,Etiket,4819,1021496000,6.6,Demo/proxy veri; resmi veriyle güncellenebilir.
Portekiz,Ambalaj,Etiket,4819,1063557600,7.6,Demo/proxy veri; resmi veriyle güncellenebilir.
İsveç,Ambalaj,Etiket,4819,1105619200,7.1,Demo/proxy veri; resmi veriyle güncellenebilir.
Norveç,Ambalaj,Etiket,4819,600880000,7.3,Demo/proxy veri; resmi veriyle güncellenebilir.
Danimarka,Ambalaj,Etiket,4819,642941600,6.8,Demo/proxy veri; resmi veriyle güncellenebilir.
Finlandiya,Ambalaj,Etiket,4819,685003200,7.2,Demo/proxy veri; resmi veriyle güncellenebilir.
İrlanda,Ambalaj,Etiket,4819,727064800,7.8,Demo/proxy veri; resmi veriyle güncellenebilir.
Meksika,Ambalaj,Etiket,4819,769126400,10.1,Demo/proxy veri; resmi veriyle güncellenebilir.
Brezilya,Ambalaj,Etiket,4819,811188000,10.6,Demo/proxy veri; resmi veriyle güncellenebilir.
Şili,Ambalaj,Etiket,4819,853249600,9.4,Demo/proxy veri; resmi veriyle güncellenebilir.
Arjantin,Ambalaj,Etiket,4819,895311200,10.8,Demo/proxy veri; resmi veriyle güncellenebilir.
Güney Afrika,Ambalaj,Etiket,4819,937372800,9.1,Demo/proxy veri; resmi veriyle güncellenebilir.
Mısır,Ambalaj,Etiket,4819,979434400,7.0,Demo/proxy veri; resmi veriyle güncellenebilir.
Fas,Ambalaj,Etiket,4819,1021496000,7.6,Demo/proxy veri; resmi veriyle güncellenebilir.
Cezayir,Ambalaj,Etiket,4819,1063557600,8.6,Demo/proxy veri; resmi veriyle güncellenebilir.
Tunus,Ambalaj,Etiket,4819,1105619200,7.4,Demo/proxy veri; resmi veriyle güncellenebilir.
Nijerya,Ambalaj,Etiket,4819,600880000,9.8,Demo/proxy veri; resmi veriyle güncellenebilir.
Katar,Ambalaj,Etiket,4819,642941600,6.3,Demo/proxy veri; resmi veriyle güncellenebilir.
Kuveyt,Ambalaj,Etiket,4819,685003200,6.6,Demo/proxy veri; resmi veriyle güncellenebilir.
Bahreyn,Ambalaj,Etiket,4819,727064800,6.4,Demo/proxy veri; resmi veriyle güncellenebilir.
Umman,Ambalaj,Etiket,4819,769126400,6.7,Demo/proxy veri; resmi veriyle güncellenebilir.
Hindistan,Ambalaj,Etiket,4819,811188000,10.4,Demo/proxy veri; resmi veriyle güncellenebilir.
Endonezya,Ambalaj,Etiket,4819,853249600,10.1,Demo/proxy veri; resmi veriyle güncellenebilir.
Malezya,Ambalaj,Etiket,4819,895311200,8.1,Demo/proxy veri; resmi veriyle güncellenebilir.
Tayland,Ambalaj,Etiket,4819,937372800,8.4,Demo/proxy veri; resmi veriyle güncellenebilir.
Vietnam,Ambalaj,Etiket,4819,979434400,8.8,Demo/proxy veri; resmi veriyle güncellenebilir.
Rusya,Ambalaj,Etiket,4819,1021496000,10.1,Demo/proxy veri; resmi veriyle güncellenebilir.
Almanya,Ambalaj,Streç Film,4819,1220408000,6.3,Demo/proxy veri; resmi veriyle güncellenebilir.
ABD,Ambalaj,Streç Film,4819,1305836560,8.6,Demo/proxy veri; resmi veriyle güncellenebilir.
Fransa,Ambalaj,Streç Film,4819,732244800,6.9,Demo/proxy veri; resmi veriyle güncellenebilir.
İngiltere,Ambalaj,Streç Film,4819,777207200,7.1,Demo/proxy veri; resmi veriyle güncellenebilir.
Hollanda,Ambalaj,Streç Film,4819,822169600,6.1,Demo/proxy veri; resmi veriyle güncellenebilir.
İtalya,Ambalaj,Streç Film,4819,867132000,6.8,Demo/proxy veri; resmi veriyle güncellenebilir.
İspanya,Ambalaj,Streç Film,4819,912094400,7.2,Demo/proxy veri; resmi veriyle güncellenebilir.
Polonya,Ambalaj,Streç Film,4819,957056800,6.5,Demo/proxy veri; resmi veriyle güncellenebilir.
BAE,Ambalaj,Streç Film,4819,1002019200,5.6,Demo/proxy veri; resmi veriyle güncellenebilir.
Suudi Arabistan,Ambalaj,Streç Film,4819,1046981600,6.1,Demo/proxy veri; resmi veriyle güncellenebilir.
Kanada,Ambalaj,Streç Film,4819,1091944000,7.9,Demo/proxy veri; resmi veriyle güncellenebilir.
İsviçre,Ambalaj,Streç Film,4819,1136906400,6.4,Demo/proxy veri; resmi veriyle güncellenebilir.
Japonya,Ambalaj,Streç Film,4819,1181868800,8.3,Demo/proxy veri; resmi veriyle güncellenebilir.
Çin,Ambalaj,Streç Film,4819,1220408000,9.1,Demo/proxy veri; resmi veriyle güncellenebilir.
Güney Kore,Ambalaj,Streç Film,4819,687282400,8.0,Demo/proxy veri; resmi veriyle güncellenebilir.
Singapur,Ambalaj,Streç Film,4819,732244800,4.9,Demo/proxy veri; resmi veriyle güncellenebilir.
Avustralya,Ambalaj,Streç Film,4819,777207200,7.6,Demo/proxy veri; resmi veriyle güncellenebilir.
Belçika,Ambalaj,Streç Film,4819,822169600,6.2,Demo/proxy veri; resmi veriyle güncellenebilir.
Avusturya,Ambalaj,Streç Film,4819,867132000,6.4,Demo/proxy veri; resmi veriyle güncellenebilir.
Çekya,Ambalaj,Streç Film,4819,912094400,6.5,Demo/proxy veri; resmi veriyle güncellenebilir.
Romanya,Ambalaj,Streç Film,4819,957056800,5.7,Demo/proxy veri; resmi veriyle güncellenebilir.
Bulgaristan,Ambalaj,Streç Film,4819,1002019200,5.4,Demo/proxy veri; resmi veriyle güncellenebilir.
Yunanistan,Ambalaj,Streç Film,4819,1046981600,5.5,Demo/proxy veri; resmi veriyle güncellenebilir.
Macaristan,Ambalaj,Streç Film,4819,1091944000,6.1,Demo/proxy veri; resmi veriyle güncellenebilir.
Portekiz,Ambalaj,Streç Film,4819,1136906400,7.1,Demo/proxy veri; resmi veriyle güncellenebilir.
İsveç,Ambalaj,Streç Film,4819,1181868800,6.6,Demo/proxy veri; resmi veriyle güncellenebilir.
Norveç,Ambalaj,Streç Film,4819,642320000,6.8,Demo/proxy veri; resmi veriyle güncellenebilir.
Danimarka,Ambalaj,Streç Film,4819,687282400,6.3,Demo/proxy veri; resmi veriyle güncellenebilir.
Finlandiya,Ambalaj,Streç Film,4819,732244800,6.7,Demo/proxy veri; resmi veriyle güncellenebilir.
İrlanda,Ambalaj,Streç Film,4819,777207200,7.3,Demo/proxy veri; resmi veriyle güncellenebilir.
Meksika,Ambalaj,Streç Film,4819,822169600,9.6,Demo/proxy veri; resmi veriyle güncellenebilir.
Brezilya,Ambalaj,Streç Film,4819,867132000,10.1,Demo/proxy veri; resmi veriyle güncellenebilir.
Şili,Ambalaj,Streç Film,4819,912094400,8.9,Demo/proxy veri; resmi veriyle güncellenebilir.
Arjantin,Ambalaj,Streç Film,4819,957056800,10.3,Demo/proxy veri; resmi veriyle güncellenebilir.
Güney Afrika,Ambalaj,Streç Film,4819,1002019200,8.6,Demo/proxy veri; resmi veriyle güncellenebilir.
Mısır,Ambalaj,Streç Film,4819,1046981600,6.5,Demo/proxy veri; resmi veriyle güncellenebilir.
Fas,Ambalaj,Streç Film,4819,1091944000,7.1,Demo/proxy veri; resmi veriyle güncellenebilir.
Cezayir,Ambalaj,Streç Film,4819,1136906400,8.1,Demo/proxy veri; resmi veriyle güncellenebilir.
Tunus,Ambalaj,Streç Film,4819,1181868800,6.9,Demo/proxy veri; resmi veriyle güncellenebilir.
Nijerya,Ambalaj,Streç Film,4819,642320000,9.3,Demo/proxy veri; resmi veriyle güncellenebilir.
Katar,Ambalaj,Streç Film,4819,687282400,5.8,Demo/proxy veri; resmi veriyle güncellenebilir.
Kuveyt,Ambalaj,Streç Film,4819,732244800,6.1,Demo/proxy veri; resmi veriyle güncellenebilir.
Bahreyn,Ambalaj,Streç Film,4819,777207200,5.9,Demo/proxy veri; resmi veriyle güncellenebilir.
Umman,Ambalaj,Streç Film,4819,822169600,6.2,Demo/proxy veri; resmi veriyle güncellenebilir.
Hindistan,Ambalaj,Streç Film,4819,867132000,9.9,Demo/proxy veri; resmi veriyle güncellenebilir.
Endonezya,Ambalaj,Streç Film,4819,912094400,9.6,Demo/proxy veri; resmi veriyle güncellenebilir.
Malezya,Ambalaj,Streç Film,4819,957056800,7.6,Demo/proxy veri; resmi veriyle güncellenebilir.
Tayland,Ambalaj,Streç Film,4819,1002019200,7.9,Demo/proxy veri; resmi veriyle güncellenebilir.
Vietnam,Ambalaj,Streç Film,4819,1046981600,8.3,Demo/proxy veri; resmi veriyle güncellenebilir.
Rusya,Ambalaj,Streç Film,4819,1091944000,9.6,Demo/proxy veri; resmi veriyle güncellenebilir.
Almanya,Ambalaj,Shrink Ambalaj,4819,1299144000,6.6,Demo/proxy veri; resmi veriyle güncellenebilir.
ABD,Ambalaj,Shrink Ambalaj,4819,1390084080,8.8,Demo/proxy veri; resmi veriyle güncellenebilir.
Fransa,Ambalaj,Shrink Ambalaj,4819,779486400,7.2,Demo/proxy veri; resmi veriyle güncellenebilir.
İngiltere,Ambalaj,Shrink Ambalaj,4819,827349600,7.3,Demo/proxy veri; resmi veriyle güncellenebilir.
Hollanda,Ambalaj,Shrink Ambalaj,4819,875212800,6.3,Demo/proxy veri; resmi veriyle güncellenebilir.
İtalya,Ambalaj,Shrink Ambalaj,4819,923076000,7.1,Demo/proxy veri; resmi veriyle güncellenebilir.
İspanya,Ambalaj,Shrink Ambalaj,4819,970939200,7.4,Demo/proxy veri; resmi veriyle güncellenebilir.
Polonya,Ambalaj,Shrink Ambalaj,4819,1018802400,6.8,Demo/proxy veri; resmi veriyle güncellenebilir.
BAE,Ambalaj,Shrink Ambalaj,4819,1066665600,5.8,Demo/proxy veri; resmi veriyle güncellenebilir.
Suudi Arabistan,Ambalaj,Shrink Ambalaj,4819,1114528800,6.3,Demo/proxy veri; resmi veriyle güncellenebilir.
Kanada,Ambalaj,Shrink Ambalaj,4819,1162392000,8.2,Demo/proxy veri; resmi veriyle güncellenebilir.
İsviçre,Ambalaj,Shrink Ambalaj,4819,1210255200,6.7,Demo/proxy veri; resmi veriyle güncellenebilir.
Japonya,Ambalaj,Shrink Ambalaj,4819,1258118400,8.6,Demo/proxy veri; resmi veriyle güncellenebilir.
Çin,Ambalaj,Shrink Ambalaj,4819,1299144000,9.3,Demo/proxy veri; resmi veriyle güncellenebilir.
Güney Kore,Ambalaj,Shrink Ambalaj,4819,731623200,8.2,Demo/proxy veri; resmi veriyle güncellenebilir.
Singapur,Ambalaj,Shrink Ambalaj,4819,779486400,5.2,Demo/proxy veri; resmi veriyle güncellenebilir.
Avustralya,Ambalaj,Shrink Ambalaj,4819,827349600,7.8,Demo/proxy veri; resmi veriyle güncellenebilir.
Belçika,Ambalaj,Shrink Ambalaj,4819,875212800,6.4,Demo/proxy veri; resmi veriyle güncellenebilir.
Avusturya,Ambalaj,Shrink Ambalaj,4819,923076000,6.7,Demo/proxy veri; resmi veriyle güncellenebilir.
Çekya,Ambalaj,Shrink Ambalaj,4819,970939200,6.8,Demo/proxy veri; resmi veriyle güncellenebilir.
Romanya,Ambalaj,Shrink Ambalaj,4819,1018802400,5.9,Demo/proxy veri; resmi veriyle güncellenebilir.
Bulgaristan,Ambalaj,Shrink Ambalaj,4819,1066665600,5.7,Demo/proxy veri; resmi veriyle güncellenebilir.
Yunanistan,Ambalaj,Shrink Ambalaj,4819,1114528800,5.8,Demo/proxy veri; resmi veriyle güncellenebilir.
Macaristan,Ambalaj,Shrink Ambalaj,4819,1162392000,6.3,Demo/proxy veri; resmi veriyle güncellenebilir.
Portekiz,Ambalaj,Shrink Ambalaj,4819,1210255200,7.3,Demo/proxy veri; resmi veriyle güncellenebilir.
İsveç,Ambalaj,Shrink Ambalaj,4819,1258118400,6.8,Demo/proxy veri; resmi veriyle güncellenebilir.
Norveç,Ambalaj,Shrink Ambalaj,4819,683760000,7.1,Demo/proxy veri; resmi veriyle güncellenebilir.
Danimarka,Ambalaj,Shrink Ambalaj,4819,731623200,6.6,Demo/proxy veri; resmi veriyle güncellenebilir.
Finlandiya,Ambalaj,Shrink Ambalaj,4819,779486400,6.9,Demo/proxy veri; resmi veriyle güncellenebilir.
İrlanda,Ambalaj,Shrink Ambalaj,4819,827349600,7.6,Demo/proxy veri; resmi veriyle güncellenebilir.
Meksika,Ambalaj,Shrink Ambalaj,4819,875212800,9.8,Demo/proxy veri; resmi veriyle güncellenebilir.
Brezilya,Ambalaj,Shrink Ambalaj,4819,923076000,10.3,Demo/proxy veri; resmi veriyle güncellenebilir.
Şili,Ambalaj,Shrink Ambalaj,4819,970939200,9.2,Demo/proxy veri; resmi veriyle güncellenebilir.
Arjantin,Ambalaj,Shrink Ambalaj,4819,1018802400,10.5,Demo/proxy veri; resmi veriyle güncellenebilir.
Güney Afrika,Ambalaj,Shrink Ambalaj,4819,1066665600,8.8,Demo/proxy veri; resmi veriyle güncellenebilir.
Mısır,Ambalaj,Shrink Ambalaj,4819,1114528800,6.8,Demo/proxy veri; resmi veriyle güncellenebilir.
Fas,Ambalaj,Shrink Ambalaj,4819,1162392000,7.3,Demo/proxy veri; resmi veriyle güncellenebilir.
Cezayir,Ambalaj,Shrink Ambalaj,4819,1210255200,8.3,Demo/proxy veri; resmi veriyle güncellenebilir.
Tunus,Ambalaj,Shrink Ambalaj,4819,1258118400,7.2,Demo/proxy veri; resmi veriyle güncellenebilir.
